date,absorption_units_12_mo,demand_units,inventory_units,net_delivered_units_12_mo,market,date_calculated,slice
2028-12-31,7040.0,159618.375,177123.0,6876.0,"Atlanta,Georgia",2024-12-31,Class A
2029-12-31,6624.0,166243.046875,183979.0,6856.0,"Atlanta,Georgia",2024-12-31,Class A
2024-12-31,7130.0,229741.796875,262267.0,11912.0,"Atlanta,Georgia",2024-12-31,Class B
2025-12-31,6179.0,235919.640625,267377.0,5110.0,"Atlanta,Georgia",2024-12-31,Class B
2026-12-31,5521.0,241440.75,270914.0,3537.0,"Atlanta,Georgia",2024-12-31,Class B
2027-12-31,4511.0,245951.640625,275137.0,4223.0,"Atlanta,Georgia",2024-12-31,Class B
2028-12-31,4905.0,250858.15625,280023.0,4886.0,"Atlanta,Georgia",2024-12-31,Class B
2029-12-31,4895.0,255752.359375,284896.0,4873.0,"Atlanta,Georgia",2024-12-31,Class B
2024-12-31,-233.0,101729.734375,115104.0,-24.0,"Atlanta,Georgia",2024-12-31,Class C
2025-12-31,-1190.0,100540.3828125,114214.0,-890.0,"Atlanta,Georgia",2024-12-31,Class C
2026-12-31,-1309.0,99231.390625,113218.0,-996.0,"Atlanta,Georgia",2024-12-31,Class C
2027-12-31,-1310.0,97920.1015625,112223.0,-995.0,"Atlanta,Georgia",2024-12-31,Class C
2028-12-31,-1016.0,96903.65625,111217.0,-1006.0,"Atlanta,Georgia",2024-12-31,Class C
2029-12-31,-861.0,96042.4765625,110192.0,-1025.0,"Atlanta,Georgia",2024-12-31,Class C
2024-12-31,-2.0,1383.38671875,1457.0,0.0,"Atlantic City,New Jersey",2024-12-31,Class A
2025-12-31,-8.0,1375.39184570313,1457.0,0.0,"Atlantic City,New Jersey",2024-12-31,Class A
2026-12-31,1.0,1374.73815917969,1465.0,8.0,"Atlantic City,New Jersey",2024-12-31,Class A
2027-12-31,19.0,1394.11865234375,1492.0,27.0,"Atlantic City,New Jersey",2024-12-31,Class A
2028-12-31,30.0,1423.76110839844,1527.0,35.0,"Atlantic City,New Jersey",2024-12-31,Class A
2029-12-31,32.0,1455.80578613281,1564.0,37.0,"Atlantic City,New Jersey",2024-12-31,Class A
2024-12-31,92.0,4083.82373046875,4229.0,0.0,"Atlantic City,New Jersey",2024-12-31,Class B
2025-12-31,-7.0,4076.955078125,4229.0,0.0,"Atlantic City,New Jersey",2024-12-31,Class B
2026-12-31,-8.0,4068.92456054688,4231.0,2.0,"Atlantic City,New Jersey",2024-12-31,Class B
2027-12-31,6.0,4074.56787109375,4238.0,7.0,"Atlantic City,New Jersey",2024-12-31,Class B
2028-12-31,5.0,4079.21459960938,4247.0,9.0,"Atlantic City,New Jersey",2024-12-31,Class B
2029-12-31,0.0,4080.0634765625,4258.0,11.0,"Atlantic City,New Jersey",2024-12-31,Class B
2024-12-31,-16.0,4743.828125,4896.0,0.0,"Atlantic City,New Jersey",2024-12-31,Class C
2025-12-31,-30.0,4714.14599609375,4893.0,-3.0,"Atlantic City,New Jersey",2024-12-31,Class C
2026-12-31,-13.0,4700.56884765625,4891.0,-2.0,"Atlantic City,New Jersey",2024-12-31,Class C
2027-12-31,0.0,4700.02294921875,4888.0,-3.0,"Atlantic City,New Jersey",2024-12-31,Class C
2028-12-31,-4.0,4695.7626953125,4886.0,-2.0,"Atlantic City,New Jersey",2024-12-31,Class C
2029-12-31,-11.0,4685.27978515625,4883.0,-3.0,"Atlantic City,New Jersey",2024-12-31,Class C
2024-12-31,-7.0,1524.283203125,1595.0,0.0,"Auburn,Alabama",2024-12-31,Class A
2025-12-31,0.0,1525.71484375,1595.0,0.0,"Auburn,Alabama",2024-12-31,Class A
2026-12-31,6.0,1531.72265625,1609.0,14.0,"Auburn,Alabama",2024-12-31,Class A
2027-12-31,30.0,1562.40393066406,1650.0,41.0,"Auburn,Alabama",2024-12-31,Class A
2028-12-31,55.0,1617.3251953125,1702.0,52.0,"Auburn,Alabama",2024-12-31,Class A
2029-12-31,57.0,1675.47814941406,1755.0,53.0,"Auburn,Alabama",2024-12-31,Class A
2024-12-31,297.0,3742.07299804688,3914.0,15.0,"Auburn,Alabama",2024-12-31,Class B
2025-12-31,122.0,3864.04541015625,4112.0,198.0,"Auburn,Alabama",2024-12-31,Class B
2026-12-31,93.0,3957.12426757813,4128.0,16.0,"Auburn,Alabama",2024-12-31,Class B
2027-12-31,78.0,4035.3974609375,4176.0,48.0,"Auburn,Alabama",2024-12-31,Class B
2028-12-31,78.0,4112.67919921875,4234.0,58.0,"Auburn,Alabama",2024-12-31,Class B
2029-12-31,75.0,4188.1923828125,4296.0,62.0,"Auburn,Alabama",2024-12-31,Class B
2024-12-31,17.0,2709.94750976563,2782.0,0.0,"Auburn,Alabama",2024-12-31,Class C
2025-12-31,-1.0,2709.07177734375,2778.0,-4.0,"Auburn,Alabama",2024-12-31,Class C
2026-12-31,-4.0,2704.13671875,2773.0,-5.0,"Auburn,Alabama",2024-12-31,Class C
2027-12-31,-4.0,2699.90283203125,2767.0,-6.0,"Auburn,Alabama",2024-12-31,Class C
2028-12-31,3.0,2702.11889648438,2762.0,-5.0,"Auburn,Alabama",2024-12-31,Class C
2029-12-31,2.0,2703.97875976563,2757.0,-5.0,"Auburn,Alabama",2024-12-31,Class C
2024-12-31,188.0,3187.70336914063,3678.0,262.0,"Augusta,Georgia",2024-12-31,Class A
2025-12-31,86.0,3274.70092773438,3678.0,0.0,"Augusta,Georgia",2024-12-31,Class A
2026-12-31,70.0,3345.4482421875,3736.0,58.0,"Augusta,Georgia",2024-12-31,Class A
2027-12-31,110.0,3455.01733398438,3906.0,170.0,"Augusta,Georgia",2024-12-31,Class A
2028-12-31,189.0,3644.65161132813,4116.0,210.0,"Augusta,Georgia",2024-12-31,Class A
2029-12-31,196.0,3840.00756835938,4337.0,221.0,"Augusta,Georgia",2024-12-31,Class A
2024-12-31,157.0,13196.6884765625,15225.0,752.0,"Augusta,Georgia",2024-12-31,Class B
2025-12-31,635.0,13832.5439453125,16222.0,997.0,"Augusta,Georgia",2024-12-31,Class B
2026-12-31,511.0,14343.6123046875,16369.0,147.0,"Augusta,Georgia",2024-12-31,Class B
2027-12-31,325.0,14668.5185546875,16600.0,231.0,"Augusta,Georgia",2024-12-31,Class B
2028-12-31,269.0,14937.1708984375,16886.0,286.0,"Augusta,Georgia",2024-12-31,Class B
2029-12-31,282.0,15218.51953125,17186.0,300.0,"Augusta,Georgia",2024-12-31,Class B
2024-12-31,14.0,9831.3046875,11473.0,0.0,"Augusta,Georgia",2024-12-31,Class C
2025-12-31,-55.0,9775.8876953125,11465.0,-8.0,"Augusta,Georgia",2024-12-31,Class C
2026-12-31,-61.0,9715.1015625,11453.0,-12.0,"Augusta,Georgia",2024-12-31,Class C
2027-12-31,-59.0,9657.591796875,11441.0,-12.0,"Augusta,Georgia",2024-12-31,Class C
2028-12-31,-9.0,9649.140625,11430.0,-11.0,"Augusta,Georgia",2024-12-31,Class C
2029-12-31,6.0,9654.8046875,11419.0,-11.0,"Augusta,Georgia",2024-12-31,Class C
2024-12-31,7904.0,90584.3984375,107891.0,12433.0,"Austin,Texas",2024-12-31,Class A
2025-12-31,4502.0,95087.234375,112317.0,4426.0,"Austin,Texas",2024-12-31,Class A
2026-12-31,4524.0,99611.2109375,115101.0,2784.0,"Austin,Texas",2024-12-31,Class A
2027-12-31,4029.0,103639.5625,118267.0,3166.0,"Austin,Texas",2024-12-31,Class A
2028-12-31,4902.0,108540.34375,123053.0,4786.0,"Austin,Texas",2024-12-31,Class A
2029-12-31,6009.0,114549.4765625,128858.0,5805.0,"Austin,Texas",2024-12-31,Class A
2024-12-31,10375.0,137497.5625,163941.0,16445.0,"Austin,Texas",2024-12-31,Class B
2025-12-31,5775.0,143272.65625,169436.0,5495.0,"Austin,Texas",2024-12-31,Class B
2026-12-31,6037.0,149309.84375,173339.0,3903.0,"Austin,Texas",2024-12-31,Class B
2027-12-31,5418.0,154728.09375,176817.0,3478.0,"Austin,Texas",2024-12-31,Class B
2028-12-31,4991.0,159720.578125,180285.0,3468.0,"Austin,Texas",2024-12-31,Class B
2029-12-31,4567.0,164287.671875,184495.0,4210.0,"Austin,Texas",2024-12-31,Class B
2024-12-31,-547.0,38009.3984375,42951.0,-9.0,"Austin,Texas",2024-12-31,Class C
2025-12-31,-368.0,37640.71484375,42719.0,-232.0,"Austin,Texas",2024-12-31,Class C
2026-12-31,-456.0,37184.52734375,42461.0,-258.0,"Austin,Texas",2024-12-31,Class C
2027-12-31,-435.0,36749.0546875,42111.0,-350.0,"Austin,Texas",2024-12-31,Class C
2028-12-31,-419.0,36330.20703125,41787.0,-324.0,"Austin,Texas",2024-12-31,Class C
2029-12-31,-432.0,35897.81640625,41464.0,-323.0,"Austin,Texas",2024-12-31,Class C
2024-12-31,32.0,2041.93835449219,2086.0,0.0,"Bakersfield,California",2024-12-31,Class A
2025-12-31,-5.0,2036.27502441406,2086.0,0.0,"Bakersfield,California",2024-12-31,Class A
2026-12-31,1.0,2036.53674316406,2091.0,5.0,"Bakersfield,California",2024-12-31,Class A
2027-12-31,24.0,2060.71508789063,2122.0,31.0,"Bakersfield,California",2024-12-31,Class A
2028-12-31,41.0,2100.72802734375,2167.0,45.0,"Bakersfield,California",2024-12-31,Class A
2029-12-31,46.0,2147.54614257813,2217.0,50.0,"Bakersfield,California",2024-12-31,Class A
2024-12-31,103.0,9665.3603515625,10315.0,386.0,"Bakersfield,California",2024-12-31,Class B
2025-12-31,105.0,9770.3984375,10314.0,-1.0,"Bakersfield,California",2024-12-31,Class B
2026-12-31,129.0,9900.3349609375,10361.0,47.0,"Bakersfield,California",2024-12-31,Class B
2027-12-31,57.0,9957.2099609375,10377.0,16.0,"Bakersfield,California",2024-12-31,Class B
2028-12-31,43.0,9999.5869140625,10400.0,23.0,"Bakersfield,California",2024-12-31,Class B
2029-12-31,35.0,10034.7041015625,10426.0,26.0,"Bakersfield,California",2024-12-31,Class B
2024-12-31,-35.0,13240.26171875,13919.0,0.0,"Bakersfield,California",2024-12-31,Class C
2025-12-31,-45.0,13195.5419921875,13913.0,-6.0,"Bakersfield,California",2024-12-31,Class C
2026-12-31,-21.0,13172.646484375,13907.0,-6.0,"Bakersfield,California",2024-12-31,Class C
2027-12-31,27.0,13199.900390625,13901.0,-6.0,"Bakersfield,California",2024-12-31,Class C
2028-12-31,23.0,13222.1748046875,13895.0,-6.0,"Bakersfield,California",2024-12-31,Class C
2029-12-31,5.0,13227.884765625,13889.0,-6.0,"Bakersfield,California",2024-12-31,Class C
2024-12-31,3711.0,38084.9453125,40756.0,2268.0,"Baltimore,Maryland",2024-12-31,Class A
2025-12-31,1060.0,39145.19140625,41977.0,1221.0,"Baltimore,Maryland",2024-12-31,Class A
2026-12-31,1165.0,40310.421875,42982.0,1005.0,"Baltimore,Maryland",2024-12-31,Class A
2027-12-31,1501.0,41811.29296875,44716.0,1734.0,"Baltimore,Maryland",2024-12-31,Class A
2028-12-31,1996.0,43808.23828125,46959.0,2243.0,"Baltimore,Maryland",2024-12-31,Class A
2029-12-31,2186.0,45993.69921875,49330.0,2371.0,"Baltimore,Maryland",2024-12-31,Class A
2024-12-31,1385.0,78372.515625,83578.0,1460.0,"Baltimore,Maryland",2024-12-31,Class B
2025-12-31,780.0,79151.8359375,83899.0,321.0,"Baltimore,Maryland",2024-12-31,Class B
2026-12-31,520.0,79672.890625,84166.0,267.0,"Baltimore,Maryland",2024-12-31,Class B
2027-12-31,703.0,80375.609375,84528.0,362.0,"Baltimore,Maryland",2024-12-31,Class B
2028-12-31,588.0,80963.640625,84997.0,469.0,"Baltimore,Maryland",2024-12-31,Class B
2029-12-31,519.0,81482.2734375,85493.0,496.0,"Baltimore,Maryland",2024-12-31,Class B
2024-12-31,-301.0,82973.3046875,88940.0,-16.0,"Baltimore,Maryland",2024-12-31,Class C
2025-12-31,168.0,83141.984375,88870.0,-70.0,"Baltimore,Maryland",2024-12-31,Class C
2026-12-31,134.0,83276.9140625,88788.0,-82.0,"Baltimore,Maryland",2024-12-31,Class C
2027-12-31,289.0,83566.59375,88710.0,-78.0,"Baltimore,Maryland",2024-12-31,Class C
2028-12-31,68.0,83634.8359375,88636.0,-74.0,"Baltimore,Maryland",2024-12-31,Class C
2029-12-31,-59.0,83574.90625,88562.0,-74.0,"Baltimore,Maryland",2024-12-31,Class C
2024-12-31,0.0,16.9853992462158,18.0,0.0,"Bangor,Maine",2024-12-31,Class A
2025-12-31,0.0,16.8621997833252,18.0,0.0,"Bangor,Maine",2024-12-31,Class A
2026-12-31,0.0,16.8118991851807,18.0,0.0,"Bangor,Maine",2024-12-31,Class A
2027-12-31,0.0,16.8117008209229,18.0,0.0,"Bangor,Maine",2024-12-31,Class A
2028-12-31,0.0,16.8006992340088,18.0,0.0,"Bangor,Maine",2024-12-31,Class A
2029-12-31,0.0,16.760799407959,18.0,0.0,"Bangor,Maine",2024-12-31,Class A
2024-12-31,2.0,434.896301269531,448.0,0.0,"Bangor,Maine",2024-12-31,Class B
2025-12-31,-1.0,433.344696044922,447.0,-1.0,"Bangor,Maine",2024-12-31,Class B
2026-12-31,0.0,433.448211669922,447.0,0.0,"Bangor,Maine",2024-12-31,Class B
2027-12-31,0.0,434.667694091797,447.0,0.0,"Bangor,Maine",2024-12-31,Class B
2028-12-31,0.0,435.279510498047,447.0,0.0,"Bangor,Maine",2024-12-31,Class B
2029-12-31,0.0,435.360198974609,447.0,0.0,"Bangor,Maine",2024-12-31,Class B
2024-12-31,12.0,1224.70617675781,1250.0,0.0,"Bangor,Maine",2024-12-31,Class C
2025-12-31,-5.0,1219.3212890625,1249.0,-1.0,"Bangor,Maine",2024-12-31,Class C
2026-12-31,-1.0,1217.14575195313,1249.0,0.0,"Bangor,Maine",2024-12-31,Class C
2027-12-31,2.0,1219.27978515625,1248.0,-1.0,"Bangor,Maine",2024-12-31,Class C
2028-12-31,0.0,1219.27819824219,1248.0,0.0,"Bangor,Maine",2024-12-31,Class C
2029-12-31,-1.0,1218.4169921875,1247.0,-1.0,"Bangor,Maine",2024-12-31,Class C
2024-12-31,177.0,177.124893188477,272.0,272.0,"Barnstable Town,Massachusetts",2024-12-31,Class A
2025-12-31,87.0,264.595703125,272.0,0.0,"Barnstable Town,Massachusetts",2024-12-31,Class A
2026-12-31,7.0,271.307586669922,286.0,14.0,"Barnstable Town,Massachusetts",2024-12-31,Class A
2027-12-31,32.0,304.066314697266,331.0,45.0,"Barnstable Town,Massachusetts",2024-12-31,Class A
2028-12-31,50.0,354.271606445313,390.0,59.0,"Barnstable Town,Massachusetts",2024-12-31,Class A
2029-12-31,59.0,413.41259765625,453.0,63.0,"Barnstable Town,Massachusetts",2024-12-31,Class A
2024-12-31,4.0,463.943786621094,470.0,0.0,"Barnstable Town,Massachusetts",2024-12-31,Class B
2025-12-31,-1.0,462.503204345703,469.0,-1.0,"Barnstable Town,Massachusetts",2024-12-31,Class B
2026-12-31,1.0,463.162292480469,472.0,3.0,"Barnstable Town,Massachusetts",2024-12-31,Class B
2027-12-31,7.0,469.604187011719,480.0,8.0,"Barnstable Town,Massachusetts",2024-12-31,Class B
2028-12-31,10.0,479.507507324219,490.0,10.0,"Barnstable Town,Massachusetts",2024-12-31,Class B
2029-12-31,12.0,489.990997314453,501.0,11.0,"Barnstable Town,Massachusetts",2024-12-31,Class B
2024-12-31,2.0,1144.74975585938,1159.0,0.0,"Barnstable Town,Massachusetts",2024-12-31,Class C
2025-12-31,-5.0,1140.4248046875,1158.0,-1.0,"Barnstable Town,Massachusetts",2024-12-31,Class C
2026-12-31,-1.0,1139.3603515625,1158.0,0.0,"Barnstable Town,Massachusetts",2024-12-31,Class C
2027-12-31,3.0,1141.853515625,1157.0,-1.0,"Barnstable Town,Massachusetts",2024-12-31,Class C
2028-12-31,1.0,1142.35522460938,1157.0,0.0,"Barnstable Town,Massachusetts",2024-12-31,Class C
2029-12-31,0.0,1142.40100097656,1156.0,-1.0,"Barnstable Town,Massachusetts",2024-12-31,Class C
2024-12-31,297.0,6213.48388671875,7356.0,588.0,"Baton Rouge,Louisiana",2024-12-31,Class A
2025-12-31,267.0,6480.53271484375,7356.0,0.0,"Baton Rouge,Louisiana",2024-12-31,Class A
2026-12-31,161.0,6642.56494140625,7423.0,67.0,"Baton Rouge,Louisiana",2024-12-31,Class A
2027-12-31,151.0,6793.66064453125,7617.0,194.0,"Baton Rouge,Louisiana",2024-12-31,Class A
2028-12-31,229.0,7022.1123046875,7857.0,240.0,"Baton Rouge,Louisiana",2024-12-31,Class A
2029-12-31,241.0,7262.6328125,8110.0,253.0,"Baton Rouge,Louisiana",2024-12-31,Class A
2024-12-31,769.0,15114.0009765625,17095.0,896.0,"Baton Rouge,Louisiana",2024-12-31,Class B
2025-12-31,365.0,15479.453125,17358.0,263.0,"Baton Rouge,Louisiana",2024-12-31,Class B
2026-12-31,177.0,15657.01171875,17410.0,52.0,"Baton Rouge,Louisiana",2024-12-31,Class B
2027-12-31,126.0,15781.7236328125,17560.0,150.0,"Baton Rouge,Louisiana",2024-12-31,Class B
2028-12-31,192.0,15974.384765625,17744.0,184.0,"Baton Rouge,Louisiana",2024-12-31,Class B
2029-12-31,213.0,16188.3779296875,17938.0,194.0,"Baton Rouge,Louisiana",2024-12-31,Class B
2024-12-31,-277.0,15228.392578125,18367.0,0.0,"Baton Rouge,Louisiana",2024-12-31,Class C
2025-12-31,-75.0,15153.0107421875,18355.0,-12.0,"Baton Rouge,Louisiana",2024-12-31,Class C
2026-12-31,-83.0,15070.638671875,18337.0,-18.0,"Baton Rouge,Louisiana",2024-12-31,Class C
2027-12-31,-84.0,14986.0908203125,18320.0,-17.0,"Baton Rouge,Louisiana",2024-12-31,Class C
2028-12-31,-3.0,14982.328125,18304.0,-16.0,"Baton Rouge,Louisiana",2024-12-31,Class C
2029-12-31,23.0,15005.8916015625,18287.0,-17.0,"Baton Rouge,Louisiana",2024-12-31,Class C
2024-12-31,11.0,359.954193115234,368.0,0.0,"Battle Creek,Michigan",2024-12-31,Class A
2025-12-31,-1.0,358.25830078125,368.0,0.0,"Battle Creek,Michigan",2024-12-31,Class A
2026-12-31,0.0,358.094207763672,368.0,0.0,"Battle Creek,Michigan",2024-12-31,Class A
2027-12-31,0.0,358.20361328125,368.0,0.0,"Battle Creek,Michigan",2024-12-31,Class A
2028-12-31,0.0,357.663604736328,368.0,0.0,"Battle Creek,Michigan",2024-12-31,Class A
2029-12-31,0.0,356.619506835938,368.0,0.0,"Battle Creek,Michigan",2024-12-31,Class A
2024-12-31,27.0,2413.22509765625,2536.0,0.0,"Battle Creek,Michigan",2024-12-31,Class B
2025-12-31,-12.0,2401.52978515625,2536.0,0.0,"Battle Creek,Michigan",2024-12-31,Class B
2026-12-31,-2.0,2399.03491210938,2536.0,0.0,"Battle Creek,Michigan",2024-12-31,Class B
2027-12-31,0.0,2399.39135742188,2536.0,0.0,"Battle Creek,Michigan",2024-12-31,Class B
2028-12-31,-4.0,2395.08251953125,2536.0,0.0,"Battle Creek,Michigan",2024-12-31,Class B
2029-12-31,-8.0,2387.11791992188,2537.0,1.0,"Battle Creek,Michigan",2024-12-31,Class B
2024-12-31,-12.0,3180.42651367188,3339.0,-1.0,"Battle Creek,Michigan",2024-12-31,Class C
2025-12-31,-16.0,3164.36962890625,3338.0,-1.0,"Battle Creek,Michigan",2024-12-31,Class C
2026-12-31,-4.0,3161.03955078125,3336.0,-2.0,"Battle Creek,Michigan",2024-12-31,Class C
2027-12-31,0.0,3160.94555664063,3336.0,0.0,"Battle Creek,Michigan",2024-12-31,Class C
2028-12-31,-5.0,3156.40258789063,3335.0,-1.0,"Battle Creek,Michigan",2024-12-31,Class C
2029-12-31,-10.0,3146.603515625,3334.0,-1.0,"Battle Creek,Michigan",2024-12-31,Class C
2024-12-31,0.0,6.63940000534058,7.0,0.0,"Bay City,Michigan",2024-12-31,Class A
2025-12-31,0.0,6.5967001914978,7.0,0.0,"Bay City,Michigan",2024-12-31,Class A
2026-12-31,2.0,8.50160026550293,11.0,4.0,"Bay City,Michigan",2024-12-31,Class A
2027-12-31,7.0,15.7803001403809,19.0,8.0,"Bay City,Michigan",2024-12-31,Class A
2028-12-31,8.0,23.8528003692627,28.0,9.0,"Bay City,Michigan",2024-12-31,Class A
2029-12-31,8.0,32.2358016967773,38.0,10.0,"Bay City,Michigan",2024-12-31,Class A
2024-12-31,24.0,1028.03186035156,1087.0,44.0,"Bay City,Michigan",2024-12-31,Class B
2025-12-31,16.0,1044.77722167969,1087.0,0.0,"Bay City,Michigan",2024-12-31,Class B
2026-12-31,6.0,1050.99975585938,1087.0,0.0,"Bay City,Michigan",2024-12-31,Class B
2027-12-31,-2.0,1049.04272460938,1087.0,0.0,"Bay City,Michigan",2024-12-31,Class B
2028-12-31,-3.0,1045.91271972656,1087.0,0.0,"Bay City,Michigan",2024-12-31,Class B
2029-12-31,-4.0,1041.78308105469,1087.0,0.0,"Bay City,Michigan",2024-12-31,Class B
2024-12-31,4.0,696.32568359375,736.0,-1.0,"Bay City,Michigan",2024-12-31,Class C
2025-12-31,-5.0,691.711303710938,736.0,0.0,"Bay City,Michigan",2024-12-31,Class C
2026-12-31,-2.0,688.926025390625,736.0,0.0,"Bay City,Michigan",2024-12-31,Class C
2027-12-31,-1.0,688.02001953125,735.0,-1.0,"Bay City,Michigan",2024-12-31,Class C
2028-12-31,-3.0,683.969299316406,735.0,0.0,"Bay City,Michigan",2024-12-31,Class C
2029-12-31,-3.0,681.235900878906,734.0,-1.0,"Bay City,Michigan",2024-12-31,Class C
2024-12-31,-53.0,2089.04809570313,2234.0,0.0,"Beaumont,Texas",2024-12-31,Class A
2025-12-31,-12.0,2076.75415039063,2234.0,0.0,"Beaumont,Texas",2024-12-31,Class A
2026-12-31,-8.0,2068.40405273438,2243.0,9.0,"Beaumont,Texas",2024-12-31,Class A
2027-12-31,11.0,2080.56298828125,2267.0,24.0,"Beaumont,Texas",2024-12-31,Class A
2028-12-31,26.0,2106.61083984375,2297.0,30.0,"Beaumont,Texas",2024-12-31,Class A
2029-12-31,26.0,2133.31689453125,2329.0,32.0,"Beaumont,Texas",2024-12-31,Class A
2024-12-31,122.0,4795.14794921875,5380.0,0.0,"Beaumont,Texas",2024-12-31,Class B
2025-12-31,44.0,4839.5205078125,5487.0,107.0,"Beaumont,Texas",2024-12-31,Class B
2026-12-31,21.0,4860.55078125,5494.0,7.0,"Beaumont,Texas",2024-12-31,Class B
2027-12-31,12.0,4873.6953125,5510.0,16.0,"Beaumont,Texas",2024-12-31,Class B
2028-12-31,15.0,4888.87451171875,5530.0,20.0,"Beaumont,Texas",2024-12-31,Class B
2029-12-31,13.0,4902.2578125,5552.0,22.0,"Beaumont,Texas",2024-12-31,Class B
2024-12-31,59.0,9292.81640625,10691.0,0.0,"Beaumont,Texas",2024-12-31,Class C
2025-12-31,-61.0,9231.705078125,10687.0,-4.0,"Beaumont,Texas",2024-12-31,Class C
2026-12-31,-66.0,9166.056640625,10683.0,-4.0,"Beaumont,Texas",2024-12-31,Class C
2027-12-31,-29.0,9136.974609375,10679.0,-4.0,"Beaumont,Texas",2024-12-31,Class C
2028-12-31,-8.0,9128.90234375,10675.0,-4.0,"Beaumont,Texas",2024-12-31,Class C
2029-12-31,-19.0,9109.02734375,10671.0,-4.0,"Beaumont,Texas",2024-12-31,Class C
2024-12-31,9.0,474.244110107422,495.0,19.0,"Beckley,West Virginia",2024-12-31,Class B
2025-12-31,2.0,476.558197021484,494.0,-1.0,"Beckley,West Virginia",2024-12-31,Class B
2026-12-31,-1.0,475.447601318359,495.0,1.0,"Beckley,West Virginia",2024-12-31,Class B
2027-12-31,1.0,476.694305419922,498.0,3.0,"Beckley,West Virginia",2024-12-31,Class B
2028-12-31,3.0,478.733001708984,501.0,3.0,"Beckley,West Virginia",2024-12-31,Class B
2029-12-31,3.0,480.503601074219,504.0,3.0,"Beckley,West Virginia",2024-12-31,Class B
2024-12-31,-2.0,892.919677734375,930.0,0.0,"Beckley,West Virginia",2024-12-31,Class C
2025-12-31,-7.0,886.84912109375,929.0,-1.0,"Beckley,West Virginia",2024-12-31,Class C
2026-12-31,-3.0,883.8623046875,929.0,0.0,"Beckley,West Virginia",2024-12-31,Class C
2027-12-31,-1.0,882.363891601563,929.0,0.0,"Beckley,West Virginia",2024-12-31,Class C
2028-12-31,0.0,881.817993164063,929.0,0.0,"Beckley,West Virginia",2024-12-31,Class C
2029-12-31,-2.0,879.771423339844,929.0,0.0,"Beckley,West Virginia",2024-12-31,Class C
2024-12-31,115.0,1270.94885253906,1356.0,28.0,"Bellingham,Washington",2024-12-31,Class A
2025-12-31,-1.0,1269.46875,1356.0,0.0,"Bellingham,Washington",2024-12-31,Class A
2026-12-31,4.0,1272.68566894531,1369.0,13.0,"Bellingham,Washington",2024-12-31,Class A
2027-12-31,55.0,1328.78393554688,1452.0,83.0,"Bellingham,Washington",2024-12-31,Class A
2028-12-31,101.0,1430.48046875,1569.0,117.0,"Bellingham,Washington",2024-12-31,Class A
2029-12-31,120.0,1550.81701660156,1699.0,130.0,"Bellingham,Washington",2024-12-31,Class A
2024-12-31,527.0,7419.830078125,8011.0,662.0,"Bellingham,Washington",2024-12-31,Class B
2025-12-31,225.0,7644.4482421875,8010.0,-1.0,"Bellingham,Washington",2024-12-31,Class B
2026-12-31,98.0,7741.72900390625,8060.0,50.0,"Bellingham,Washington",2024-12-31,Class B
2027-12-31,82.0,7824.052734375,8143.0,83.0,"Bellingham,Washington",2024-12-31,Class B
2028-12-31,116.0,7940.701171875,8262.0,119.0,"Bellingham,Washington",2024-12-31,Class B
2029-12-31,130.0,8071.31689453125,8393.0,131.0,"Bellingham,Washington",2024-12-31,Class B
2024-12-31,-18.0,2821.68359375,2954.0,0.0,"Bellingham,Washington",2024-12-31,Class C
2025-12-31,-11.0,2810.39990234375,2951.0,-3.0,"Bellingham,Washington",2024-12-31,Class C
2026-12-31,-5.0,2805.17700195313,2947.0,-4.0,"Bellingham,Washington",2024-12-31,Class C
2027-12-31,5.0,2809.60864257813,2944.0,-3.0,"Bellingham,Washington",2024-12-31,Class C
2028-12-31,4.0,2813.71801757813,2940.0,-4.0,"Bellingham,Washington",2024-12-31,Class C
2029-12-31,1.0,2814.7978515625,2937.0,-3.0,"Bellingham,Washington",2024-12-31,Class C
2024-12-31,25.0,997.764099121094,1074.0,0.0,"Bend,Oregon",2024-12-31,Class A
2025-12-31,0.0,996.927612304688,1074.0,0.0,"Bend,Oregon",2024-12-31,Class A
2026-12-31,5.0,1001.77770996094,1083.0,9.0,"Bend,Oregon",2024-12-31,Class A
2027-12-31,42.0,1043.73974609375,1138.0,55.0,"Bend,Oregon",2024-12-31,Class A
